,Unnamed: 0_x,Unnamed: 0.1,name,id,review,Unnamed: 0_y,cuisine,latitude,longitude,address,rating,review_count,price
22372,3951.0,3951.0,The Magic of Chongqing Hot Pot,j3PjJt8eMcoxeQcISrOVOw,eatallucan dinner love spicy steamboat one family take sauce secret think worth vote,1444,chinese,1.3062,103.826622,"['19 Tanglin Road', '#04-06, Tanglin Shopping Centre', 'Singapore 247909', 'Singapore']",3.5,8,$$$
22373,3946.0,3946.0,Prima Tower Revolving Restaurant,QSpnkQ41Z-_QXeK6hkeQCg,one faves growing special treat whenever get dinner must haves peking duck egg white scallops egg soufflé,1445,chinese,1.26508,103.82556,"['201 Keppel Rd', 'Singapore 099419', 'Singapore']",4.0,6,$$$
22374,3947.0,3947.0,Prima Tower Revolving Restaurant,QSpnkQ41Z-_QXeK6hkeQCg,must decades since ive back ok maybe one half yet feels like nothing changed prima tower revolving restaurant,1445,chinese,1.26508,103.82556,"['201 Keppel Rd', 'Singapore 099419', 'Singapore']",4.0,6,$$$
22375,3948.0,3948.0,Prima Tower Revolving Restaurant,QSpnkQ41Z-_QXeK6hkeQCg,prima tower revolving restaurant revolving restaurant singapore established located keppel road sitting top,1445,chinese,1.26508,103.82556,"['201 Keppel Rd', 'Singapore 099419', 'Singapore']",4.0,6,$$$
22376,3953.0,3953.0,Chuan Yuan Restaurant,l2kC03DamX78gXt_v-eW-w,restaurant offered poor service healthy serving ego fair event happened peak hours dinner time entering,1446,chinese,1.29017,103.852,"['Pagoda Street 79/79A/81/81A', 'just outside Chinatown Mrt Station Exit A', 'Singapore 059238', 'Singapore']",1.0,1,$$$
22377,3952.0,3952.0,Springleaf Taiwan Porridge,a4QDLsbY5hYNLT7Qi7czbg,price high one small dish would cost service good could understand customer try put white pepper powder,1447,chinese,1.3717099,103.8292923,"['18 Jln Leban', 'Singapore 577555', 'Singapore']",1.0,1,$$$
22384,3957.0,3957.0,Cz'zar,PvtJIuGIiTpFBqk138AnIg,czzar zhi char mandarin means cook fry quite quaint setting unlike usual hawker center feel one makes,1449,chinese,1.29414,103.8314972,"['1 Kim Seng Promenade', 'Singapore 237994', 'Singapore']",3.0,1,$$$
22385,3958.0,3958.0,Imperial Treasure Steamboat Restaurant,nl-YyOrCAYX7cjwjqrSb4A,best steamboat singapore prepared shell good mealprices definitely high side food quality really,1450,chinese,1.30424056436893,103.831853829324,"['2 Orchard Turn', '#04-09/10', 'Singapore 238801', 'Singapore']",4.0,11,$$$
22386,3959.0,3959.0,Imperial Treasure Steamboat Restaurant,nl-YyOrCAYX7cjwjqrSb4A,didnt know steamboat means hot pot singapore location nice clean unlike ghetto china town nyc lots veggies quality meat,1450,chinese,1.30424056436893,103.831853829324,"['2 Orchard Turn', '#04-09/10', 'Singapore 238801', 'Singapore']",4.0,11,$$$
22387,3960.0,3960.0,Imperial Treasure Steamboat Restaurant,nl-YyOrCAYX7cjwjqrSb4A,restaurant imperial treasure chain offered hotpot considered one atas outlet singapore offer hotpot,1450,chinese,1.30424056436893,103.831853829324,"['2 Orchard Turn', '#04-09/10', 'Singapore 238801', 'Singapore']",4.0,11,$$$
22388,3961.0,3961.0,Lokkee,vvcnUdoEwgapqPB4NkV-hA,true blue fans authentic chinese cuisine like complain go western countries inauthentic food isnow,1451,chinese,1.30048,103.84491,"['68 Orchard Rd', '#03-01, Plaza Singapura', 'Singapore 238839', 'Singapore']",3.5,6,$$$
22389,3962.0,3962.0,Lokkee,vvcnUdoEwgapqPB4NkV-hA,tung lok group modernised upgraded lao beijing lokkee didnt try gimmicky fusion dishes traditional chinese dishes good,1451,chinese,1.30048,103.84491,"['68 Orchard Rd', '#03-01, Plaza Singapura', 'Singapore 238839', 'Singapore']",3.5,6,$$$
22390,3963.0,3963.0,Lokkee,vvcnUdoEwgapqPB4NkV-hA,fusion style chinese asian food interesting concept food decent service greati amused wet tissue served,1451,chinese,1.30048,103.84491,"['68 Orchard Rd', '#03-01, Plaza Singapura', 'Singapore 238839', 'Singapore']",3.5,6,$$$
22454,3970.0,3970.0,Paradise Teochew,KJDu5ANMjBC0Lx9d82QHbg,teochewstyle fine dining top floor chinese swimming club buildingi suckered coupon mailbox promising dollars,1455,chinese,1.30054570444561,103.900714355067,"['21 Amber Rd', '#03-01, Chinese Swimming Club', 'Singapore 439870', 'Singapore']",3.5,3,$$$
22455,3971.0,3971.0,Paradise Teochew,KJDu5ANMjBC0Lx9d82QHbg,okay place love place setting room natural lighting service choppy shortage captains could take,1455,chinese,1.30054570444561,103.900714355067,"['21 Amber Rd', '#03-01, Chinese Swimming Club', 'Singapore 439870', 'Singapore']",3.5,3,$$$
22456,3972.0,3972.0,Paradise Teochew,KJDu5ANMjBC0Lx9d82QHbg,meh place true blue teochew food authentic enough may acceptable youre looking,1455,chinese,1.30054570444561,103.900714355067,"['21 Amber Rd', '#03-01, Chinese Swimming Club', 'Singapore 439870', 'Singapore']",3.5,3,$$$
22460,3979.0,3979.0,Kelly Jie Seafood,h50eoxNzCOsjWIVzRawr4Q,place formerly melben seafood chain singapore opinion best melben outlet ang moi kio challenge,1457,chinese,1.34083,103.854,"['Blk 211 Lorong 8 Toa Payoh', '#01-11/15', 'Singapore 310211', 'Singapore']",4.0,17,$$$
22461,3980.0,3980.0,Kelly Jie Seafood,h50eoxNzCOsjWIVzRawr4Q,lot inconsistent information online restaurant november take reservations credit cards party,1457,chinese,1.34083,103.854,"['Blk 211 Lorong 8 Toa Payoh', '#01-11/15', 'Singapore 310211', 'Singapore']",4.0,17,$$$
22462,3981.0,3981.0,Kelly Jie Seafood,h50eoxNzCOsjWIVzRawr4Q,kelly jie previously mellben famous butter crab time tried award winning poached crispy fried rice seafood superior,1457,chinese,1.34083,103.854,"['Blk 211 Lorong 8 Toa Payoh', '#01-11/15', 'Singapore 310211', 'Singapore']",4.0,17,$$$
22466,3985.0,3985.0,Mu Liang Zai Liang Kee,laPibN5Gm0_1dfGX1l16kA,mu liang zai liang kee one row restaurants mostly chinese along havelock road far ive tried bestimportant,1459,chinese,1.28935074291244,103.828036040068,"['719 Havelock Rd', 'Singapore 161053', 'Singapore']",4.0,2,$$$
22467,3986.0,3986.0,Mu Liang Zai Liang Kee,laPibN5Gm0_1dfGX1l16kA,charge premium chinese new year periodquality food traditional setting fried fish fresh doused beany sauce,1459,chinese,1.28935074291244,103.828036040068,"['719 Havelock Rd', 'Singapore 161053', 'Singapore']",4.0,2,$$$
22563,3987.0,3987.0,Chui Huay Lim Teochew Cusine,-A7ZMkce_lPXP5mIrN8EkA,rarely chinese food really best ive dish pair chili padi every dishs taste good,1462,chinese,1.31240810793259,103.84449005127,"['190 Keng Lee Road', '#01-02 Chui Huay Lim Club', 'Singapore 308409', 'Singapore']",4.0,13,$$$
22564,3988.0,3988.0,Chui Huay Lim Teochew Cusine,-A7ZMkce_lPXP5mIrN8EkA,place teochew food see many families towkays businessmenbig bosses dining herethere two dishes really,1462,chinese,1.31240810793259,103.84449005127,"['190 Keng Lee Road', '#01-02 Chui Huay Lim Club', 'Singapore 308409', 'Singapore']",4.0,13,$$$
22565,3989.0,3989.0,Chui Huay Lim Teochew Cusine,-A7ZMkce_lPXP5mIrN8EkA,taken public holiday lunch arrived didnt make reservations close cashier hurried,1462,chinese,1.31240810793259,103.84449005127,"['190 Keng Lee Road', '#01-02 Chui Huay Lim Club', 'Singapore 308409', 'Singapore']",4.0,13,$$$
22566,3999.0,3999.0,Coca Restaurant,PCQu6qzAju3c6h282SnARw,disappointing steam boat buffet pricy seafoods meats freshmoreover service foreigners good much,1463,chinese,1.25612890217633,103.820195047089,"['26 Sentosa Gateway', '#01-215 Resorts World Sentosa', 'Southern Islands 098138', 'Singapore']",1.0,2,$$$
22567,4000.0,4000.0,Coca Restaurant,PCQu6qzAju3c6h282SnARw,bad food even worse customer service worse even possible steam boat pretty pricey bad quality meats fresh meat,1463,chinese,1.25612890217633,103.820195047089,"['26 Sentosa Gateway', '#01-215 Resorts World Sentosa', 'Southern Islands 098138', 'Singapore']",1.0,2,$$$
22568,3993.0,3993.0,Grandma's,SwDVcN0E2o_l16HGgKF01A,came sunday lunch fellow church mateslocation wise among food hub raffles citys basement clustered,1464,chinese,1.295968,103.858967,"['3 Temasek Boulevard', '#B1-108', 'Singapore 038983', 'Singapore']",4.0,4,$$$
22569,3994.0,3994.0,Grandma's,SwDVcN0E2o_l16HGgKF01A,location grandmas suntec city mall crowded weekday lunch probably good place groups go,1464,chinese,1.295968,103.858967,"['3 Temasek Boulevard', '#B1-108', 'Singapore 038983', 'Singapore']",4.0,4,$$$
22570,3995.0,3995.0,Grandma's,SwDVcN0E2o_l16HGgKF01A,id recommend restaurant two kinds people trying show local cuisine salt years idea,1464,chinese,1.295968,103.858967,"['3 Temasek Boulevard', '#B1-108', 'Singapore 038983', 'Singapore']",4.0,4,$$$
22571,3996.0,3996.0,Canton-I,f9Xp834q7wBfTGBOE8FW8w,cantoni restaurant heart ion expected less good food great service im giving three stars feel ive,1465,chinese,1.30407,103.8318176,"['2 Orchard Turn', '#03-14', 'Singapore 238801', 'Singapore']",3.0,4,$$$
22572,3997.0,3997.0,Canton-I,f9Xp834q7wBfTGBOE8FW8w,ive twice far times ive left happily satiated one better dim sum noodle porridge joints food standards canton,1465,chinese,1.30407,103.8318176,"['2 Orchard Turn', '#03-14', 'Singapore 238801', 'Singapore']",3.0,4,$$$
22573,3998.0,3998.0,Canton-I,f9Xp834q7wBfTGBOE8FW8w,abit much pink maybe bit much decoration certainly ching excited know first joint,1465,chinese,1.30407,103.8318176,"['2 Orchard Turn', '#03-14', 'Singapore 238801', 'Singapore']",3.0,4,$$$
22574,4001.0,4001.0,Ka-Soh Seafood Restaurant,M3HYCt6ih8C82EnSNMM0dQ,way chinese place tough find gem interior dated furniture cheap food fantastic waiters polite,1466,chinese,1.28248815647584,103.835898041066,"['2 College Road', 'Alumni Medical Centre', 'Singapore 169850', 'Singapore']",3.5,6,$$$
22575,4002.0,4002.0,Ka-Soh Seafood Restaurant,M3HYCt6ih8C82EnSNMM0dQ,ka soh known sliced fish bee hoon soup especially natural milky soup boiling fish bones hours somehow think bit,1466,chinese,1.28248815647584,103.835898041066,"['2 College Road', 'Alumni Medical Centre', 'Singapore 169850', 'Singapore']",3.5,6,$$$
22576,4003.0,4003.0,Ka-Soh Seafood Restaurant,M3HYCt6ih8C82EnSNMM0dQ,one fish chunks beehoon originators satisfy fish soup cravings whole family came ate fish chunk beehoon soup like,1466,chinese,1.28248815647584,103.835898041066,"['2 College Road', 'Alumni Medical Centre', 'Singapore 169850', 'Singapore']",3.5,6,$$$
22583,4019.0,4019.0,Tapa King,1VJ6V4u_vH_zToN_ifCoQQ,read poll people interviewed remember right randomly surveyed named mcdonalds fastfood chain,1469,filipino,1.2807249,103.850442,"['18 Raffles Quay', 'Stall 92, Lau Pa Sat', 'Singapore 048582', 'Singapore']",4.5,2,$
22584,4020.0,4020.0,Tapa King,1VJ6V4u_vH_zToN_ifCoQQ,tapa queen awesomely sweet spicy tender beef sauce quite addictive wish egg cooked pretty well,1469,filipino,1.2807249,103.850442,"['18 Raffles Quay', 'Stall 92, Lau Pa Sat', 'Singapore 048582', 'Singapore']",4.5,2,$
22585,4016.0,4016.0,Inasal,yUbauGUG3QIj48vsX9GRGg,rest singaporean society moves iphones samsung awesomeness entrenched prehistoric era lilolnokiaa,1470,filipino,1.304423,103.8340325,"['304 Orchard Road', '#04-49 - 52', 'Singapore 238863', 'Singapore']",4.5,7,$
22586,4017.0,4017.0,Inasal,yUbauGUG3QIj48vsX9GRGg,restaurant located fourth floor lucky plaza bit back front inasal sweets snacks storei got,1470,filipino,1.304423,103.8340325,"['304 Orchard Road', '#04-49 - 52', 'Singapore 238863', 'Singapore']",4.5,7,$
22587,4018.0,4018.0,Inasal,yUbauGUG3QIj48vsX9GRGg,nasal equation measure clueless well even greatest mathematicians alltime managed crack formulae,1470,filipino,1.304423,103.8340325,"['304 Orchard Road', '#04-49 - 52', 'Singapore 238863', 'Singapore']",4.5,7,$
22588,4021.0,4021.0,Jollibee,A5m65Nh26wieMJUb94R1Fw,review comparing jollibee stores america country ive jollibees america specifically,1471,filipino,1.30453687166266,103.833860456944,"['304 Orchard Road', '6th Floor', 'Singapore 238863', 'Singapore']",3.5,16,$
22589,4022.0,4022.0,Jollibee,A5m65Nh26wieMJUb94R1Fw,still like jollibees fried chicken though size seemed shrunk start offering spicy original option trying like,1471,filipino,1.30453687166266,103.833860456944,"['304 Orchard Road', '6th Floor', 'Singapore 238863', 'Singapore']",3.5,16,$
22590,4023.0,4023.0,Jollibee,A5m65Nh26wieMJUb94R1Fw,jollibee finally launches first outlet singaporeand happens bunch idiots running facebook page screaming people,1471,filipino,1.30453687166266,103.833860456944,"['304 Orchard Road', '6th Floor', 'Singapore 238863', 'Singapore']",3.5,16,$
22591,4026.0,4026.0,Jollibee,f-DtW9kA1xyJgBjzJ8TOPQ,jollibee well known fast food restaurant philippines first outlet opened singapore known super long queue,1471,filipino,1.30453687166266,103.833860456944,"['304 Orchard Road', '6th Floor', 'Singapore 238863', 'Singapore']",3.5,16,$
22592,4027.0,4027.0,Jollibee,f-DtW9kA1xyJgBjzJ8TOPQ,tender juicy spicy chickenjoy coated yummy brown sauce plus decent spaghetti coupled refreshing cup orange juice rather,1471,filipino,1.30453687166266,103.833860456944,"['304 Orchard Road', '6th Floor', 'Singapore 238863', 'Singapore']",3.5,16,$
22593,4028.0,4028.0,Jollibee,f-DtW9kA1xyJgBjzJ8TOPQ,must visit since love jollibee states brought along friend since first time disappoint,1471,filipino,1.30453687166266,103.833860456944,"['304 Orchard Road', '6th Floor', 'Singapore 238863', 'Singapore']",3.5,16,$
22594,4024.0,4024.0,Kabayan,8ifEluasyM4JgObfFIzsUQ,ive coming maybe close years since kid domestic helper took sunday gatherings friends ive,1472,filipino,1.30446,103.833674,"['304 Orchard Rd', '#03-25', 'Singapore 238863', 'Singapore']",3.0,2,$
22595,4025.0,4025.0,Kabayan,8ifEluasyM4JgObfFIzsUQ,received tip filipino spot properlyand return sanity time singapore whenever stupid cravings consume,1472,filipino,1.30446,103.833674,"['304 Orchard Rd', '#03-25', 'Singapore 238863', 'Singapore']",3.0,2,$
22596,4029.0,4029.0,Gerry's Grill,_p5MADPMI5kgUggtOkM7Ug,food great waitress best wasnt busy seated right next kitchen serving counter sigsig,1473,filipino,1.30287,103.8401489,"['51 Cuppage Road', 'Singapore 229469', 'Singapore']",3.0,9,$$
22597,4030.0,4030.0,Gerry's Grill,_p5MADPMI5kgUggtOkM7Ug,youre looking filipino dishes place gopricy lucky plazas kabayan zagu etc less crowded food way,1473,filipino,1.30287,103.8401489,"['51 Cuppage Road', 'Singapore 229469', 'Singapore']",3.0,9,$$
22598,4031.0,4031.0,Gerry's Grill,_p5MADPMI5kgUggtOkM7Ug,okay guess bit ironic im mentioning competitor website kinda hungrygowheres list top five insert ethnicity restaurants hasnt,1473,filipino,1.30287,103.8401489,"['51 Cuppage Road', 'Singapore 229469', 'Singapore']",3.0,9,$$
22605,4032.0,4032.0,Filipino Fiesta,jIeOmTCR_LdPHVLdVMYk_g,nice filipino joint near home filipino restaurants either lucky plaza orchardsomerset area passing,1475,filipino,1.30641,103.9043884,"['450 Joo Chiat Rd', 'Singapore 427663', 'Singapore']",4.0,1,$$
26539,4465.0,4465.0,Jacob's Cafe,guchsxxBeA188BJ55eRHwQ,small family run restaurant specialises german fare pork knuckles extremely popular along bratwurst meatloaf,1627,german,1.38953760670792,103.986849694615,"['5 Changi Village Road', '#01-2049', 'Singapore 500005', 'Singapore']",4.0,2,$$
26540,4466.0,4466.0,Jacob's Cafe,guchsxxBeA188BJ55eRHwQ,ive many times loving hainanese beef stew first time ive tried oxtail stew im definitely,1627,german,1.38953760670792,103.986849694615,"['5 Changi Village Road', '#01-2049', 'Singapore 500005', 'Singapore']",4.0,2,$$
26541,4467.0,4467.0,Brauhaus Restaurant and Pub,5B_Gp_5UXrGOuh0zjlyPdA,literally bar united square outdoor seating accommodate happy hour crowd outdoor picnic tables make fun experience,1628,german,1.31696,103.84371,"['101 Thomson Rd', '#B1-13/14', 'Singapore 307591', 'Singapore']",2.5,4,$$
26542,4468.0,4468.0,Brauhaus Restaurant and Pub,5B_Gp_5UXrGOuh0zjlyPdA,bottles beer wallor likely moreif like beer cant go wrong claim brands world,1628,german,1.31696,103.84371,"['101 Thomson Rd', '#B1-13/14', 'Singapore 307591', 'Singapore']",2.5,4,$$
26543,4469.0,4469.0,Brauhaus Restaurant and Pub,5B_Gp_5UXrGOuh0zjlyPdA,utterly awful attempt dinner wife young son long arrived customer violently ill right next us asked,1628,german,1.31696,103.84371,"['101 Thomson Rd', '#B1-13/14', 'Singapore 307591', 'Singapore']",2.5,4,$$
26544,4470.0,4470.0,Paulaner Bräuhaus Singapore,3qGWIKCNrNabyI05EaJnxQ,whenever visit singapore make essential stop visit placeclose eyes take gulp lovely crisp cool beer could,1629,german,1.2918506,103.8601228,"['9 Raffles Boulevard', '#01-01', 'Singapore 039596', 'Singapore']",3.5,25,$$
26545,4471.0,4471.0,Paulaner Bräuhaus Singapore,3qGWIKCNrNabyI05EaJnxQ,excellent locally brewed beer reasonable german food pork knuckle crispy nice athmosphere,1629,german,1.2918506,103.8601228,"['9 Raffles Boulevard', '#01-01', 'Singapore 039596', 'Singapore']",3.5,25,$$
26546,4472.0,4472.0,Paulaner Bräuhaus Singapore,3qGWIKCNrNabyI05EaJnxQ,paulaner part restaurantbar complex esplanade promenade stops circle line rather large establishment,1629,german,1.2918506,103.8601228,"['9 Raffles Boulevard', '#01-01', 'Singapore 039596', 'Singapore']",3.5,25,$$
26547,4473.0,4473.0,Stew Küche,KYo5eJyLljBrlL9xzhKk7A,quite chill place weather wasnt hot sat outside might look like typical coffee shop outside food good,1630,german,1.286022,103.804953,"['119 Bukit Merah Lane 1', '#01-40', 'Singapore 151119', 'Singapore']",3.5,8,$$
26548,4474.0,4474.0,Stew Küche,KYo5eJyLljBrlL9xzhKk7A,pork knuckle crispy meaty good price taste got platter sausages platter good cheesy sausages,1630,german,1.286022,103.804953,"['119 Bukit Merah Lane 1', '#01-40', 'Singapore 151119', 'Singapore']",3.5,8,$$
26549,4475.0,4475.0,Stew Küche,KYo5eJyLljBrlL9xzhKk7A,stew küche also known stew kitchen translated german located one hipster coffee shop singapore feel enjoying,1630,german,1.286022,103.804953,"['119 Bukit Merah Lane 1', '#01-40', 'Singapore 151119', 'Singapore']",3.5,8,$$
26550,4476.0,4476.0,Starker Bistro,-YSUUl0r7aCjBygT-i_TRw,first introduced starker brand outlet holland village would say novena outlet lot tamer hv one since,1631,german,1.32698,103.8473663,"['1 Jalan Rajah', '#01-02', 'Singapore 329133', 'Singapore']",3.0,5,$$
26551,4477.0,4477.0,Starker Bistro,-YSUUl0r7aCjBygT-i_TRw,bit strange place find scrumptious aglio olio pasta island thats get super refined german beer establishment save,1631,german,1.32698,103.8473663,"['1 Jalan Rajah', '#01-02', 'Singapore 329133', 'Singapore']",3.0,5,$$
26552,4478.0,4478.0,Starker Bistro,-YSUUl0r7aCjBygT-i_TRw,pulled pork burger pork pulled cut filling bbq sauce little pork wine glass definitely short,1631,german,1.32698,103.8473663,"['1 Jalan Rajah', '#01-02', 'Singapore 329133', 'Singapore']",3.0,5,$$
26553,4479.0,4479.0,Marche Movenpick Suntec City,pS1Wf8V_C92N8AbHOK2nog,reviews dont dont justice marché variety quality food quite good changing lunch deals every week,1632,german,1.29468334171796,103.859813637038,"['3 Temasek Boulevard', '#01-612, Suntec City Mall', 'Singapore 038983', 'Singapore']",3.5,5,$$
26554,4480.0,4480.0,Marche Movenpick Suntec City,pS1Wf8V_C92N8AbHOK2nog,month marche farm fresh white asparagus imported directly germany available various dishes white asparagus,1632,german,1.29468334171796,103.859813637038,"['3 Temasek Boulevard', '#01-612, Suntec City Mall', 'Singapore 038983', 'Singapore']",3.5,5,$$
